geo_point_2d,geo_shape,electricity_provider,outage_maplink,streetlight_faults,type,rating,lightid,extracted,lga_name,longitude,latitude,suburb,ward,postcode,easting,northing,projection,gisfid,address,usage,strname
"-38.0299185543, 145.3423777428","{""coordinates"": [145.3423777428, -38.0299185543], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2331168,2024-06-07,Casey,145.34237774281405,-38.02991855434499,Berwick,Grevillea,3806,354519,5789570,MGA2020 Zone 55,19662,Anne Street Berwick 3806,,Anne Street
"-38.0300105783, 145.3439587638","{""coordinates"": [145.3439587638, -38.0300105783], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2331171,2024-06-07,Casey,145.34395876376715,-38.03001057833111,Berwick,Grevillea,3806,354658,5789562,MGA2020 Zone 55,19665,McNabb Street Berwick 3806,,McNabb Street
"-38.0940960336, 145.2642823252","{""coordinates"": [145.2642823252, -38.0940960336], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,22.0,2326043,2024-06-07,Casey,145.26428232518683,-38.09409603355861,Cranbourne West,Quarters,3977,347798,5782323,MGA2020 Zone 55,19670,Helmsdale Court Cranbourne West 3977,,Helmsdale Court
"-38.0931300761, 145.2644261809","{""coordinates"": [145.2644261809, -38.0931300761], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2326048,2024-06-07,Casey,145.26442618088564,-38.09313007611559,Cranbourne West,Quarters,3977,347809,5782431,MGA2020 Zone 55,19675,Ovata Place Cranbourne West 3977,,Ovata Place
"-38.1047134643, 145.2538930874","{""coordinates"": [145.2538930874, -38.1047134643], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2326110,2024-06-07,Casey,145.25389308735382,-38.10471346429487,Cranbourne West,Quarters,3977,346909,5781128,MGA2020 Zone 55,19693,Yaltara Close Cranbourne West 3977,,Yaltara Close
"-38.0282316557, 145.2586720866","{""coordinates"": [145.2586720866, -38.0282316557], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,14.0,2326170,2024-06-07,Casey,145.25867208657652,-38.028231655663994,Hampton Park,Waratah,3976,347169,5789623,MGA2020 Zone 55,19698,Hampton Drive Hampton Park 3976,,Hampton Drive
"-38.1029572808, 145.2765482974","{""coordinates"": [145.2765482974, -38.1029572808], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,17.0,2326230,2024-06-07,Casey,145.27654829738216,-38.10295728078422,Cranbourne,Quarters,3977,348892,5781360,MGA2020 Zone 55,19713,Dunbar Avenue Cranbourne 3977,,Dunbar Avenue
"-38.1046922725, 145.2779512694","{""coordinates"": [145.2779512694, -38.1046922725], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2326234,2024-06-07,Casey,145.27795126942866,-38.10469227245241,Cranbourne,Quarters,3977,349018,5781170,MGA2020 Zone 55,19717,Tucker Street Cranbourne 3977,,Tucker Street
"-38.1034938375, 145.2781592625","{""coordinates"": [145.2781592625, -38.1034938375], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2326235,2024-06-07,Casey,145.27815926253643,-38.103493837503635,Cranbourne,Quarters,3977,349034,5781303,MGA2020 Zone 55,19718,Tucker Street Cranbourne 3977,,Tucker Street
"-38.1026952378, 145.2783242927","{""coordinates"": [145.2783242927, -38.1026952378], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2326236,2024-06-07,Casey,145.27832429266286,-38.10269523783419,Cranbourne,Quarters,3977,349047,5781392,MGA2020 Zone 55,19719,Tucker Street Cranbourne 3977,,Tucker Street
"-38.0495843966, 145.296937602","{""coordinates"": [145.296937602, -38.0495843966], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2325552,2024-06-07,Casey,145.29693760197426,-38.0495843966397,Narre Warren South,Casuarina,3805,350571,5787315,MGA2020 Zone 55,19728,Oliver Court Narre Warren South 3805,,Oliver Court
"-38.1103657269, 145.2767182287","{""coordinates"": [145.2767182287, -38.1103657269], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2326324,2024-06-07,Casey,145.27671822870255,-38.11036572686749,Cranbourne,Quarters,3977,348922,5780538,MGA2020 Zone 55,19740,Campbell Parade Cranbourne 3977,,Campbell Parade
"-38.0979104736, 145.2701423964","{""coordinates"": [145.2701423964, -38.0979104736], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2326372,2024-06-07,Casey,145.27014239641753,-38.097910473594425,Cranbourne,Quarters,3977,348320,5781909,MGA2020 Zone 55,19745,Evelyne Avenue Cranbourne 3977,,Evelyne Avenue
"-38.0981701233, 145.27228904","{""coordinates"": [145.27228904, -38.0981701233], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2326376,2024-06-07,Casey,145.2722890400456,-38.098170123309245,Cranbourne,Quarters,3977,348508,5781884,MGA2020 Zone 55,19749,Evelyne Avenue Cranbourne 3977,,Evelyne Avenue
"-38.0357785811, 145.3431408243","{""coordinates"": [145.3431408243, -38.0357785811], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,150.0,2337415,2024-06-07,Casey,145.34314082427935,-38.03577858109453,Berwick,Akoonah,3806,354598,5788921,MGA2020 Zone 55,19774,Reserve Street Berwick 3806,,Reserve Street
"-38.0283194116, 145.2993885535","{""coordinates"": [145.2993885535, -38.0283194116], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,150.0,2337417,2024-06-07,Casey,145.29938855354388,-38.028319411633085,Narre Warren,Casuarina,3805,350743,5789679,MGA2020 Zone 55,19775,Centre Road Narre Warren 3805,,Centre Road
"-38.0538241337, 145.2994191856","{""coordinates"": [145.2994191856, -38.0538241337], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2329795,2024-06-07,Casey,145.29941918561497,-38.05382413373208,Narre Warren South,Casuarina,3805,350797,5786849,MGA2020 Zone 55,19799,Taggerty Crescent Narre Warren South 3805,,Taggerty Crescent
"-38.0522152622, 145.298343611","{""coordinates"": [145.298343611, -38.0522152622], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2329800,2024-06-07,Casey,145.2983436109908,-38.05221526223063,Narre Warren South,Casuarina,3805,350700,5787026,MGA2020 Zone 55,19804,Taggerty Crescent Narre Warren South 3805,,Taggerty Crescent
"-38.0524758555, 145.2979733501","{""coordinates"": [145.2979733501, -38.0524758555], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,17.0,2329801,2024-06-07,Casey,145.29797335012447,-38.0524758555436,Narre Warren South,Casuarina,3805,350668,5786996,MGA2020 Zone 55,19805,Oakgrove Drive Narre Warren South 3805,,Oakgrove Drive
"-38.052159617, 145.2974840969","{""coordinates"": [145.2974840969, -38.052159617], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2329804,2024-06-07,Casey,145.29748409689591,-38.05215961704946,Narre Warren South,Casuarina,3805,350624,5787031,MGA2020 Zone 55,19814,Oakgrove Drive Narre Warren South 3805,,Oakgrove Drive
"-38.0980953575, 145.301824654","{""coordinates"": [145.301824654, -38.0980953575], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2330297,2024-06-07,Casey,145.30182465400878,-38.09809535750141,Cranbourne East,Correa,3977,351098,5781940,MGA2020 Zone 55,19823,Fiander Close Cranbourne East 3977,,Fiander Close
"-38.1214889448, 145.2551374912","{""coordinates"": [145.2551374912, -38.1214889448], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2330720,2024-06-07,Casey,145.25513749117133,-38.121488944775045,Cranbourne,Cranbourne Gardens,3977,347053,5779268,MGA2020 Zone 55,19835,Arklow Court Cranbourne 3977,,Arklow Court
"-38.0629314088, 145.3376150591","{""coordinates"": [145.3376150591, -38.0629314088], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,250.0,2339783,2024-06-07,Casey,145.337615059142,-38.06293140879106,Berwick,Kowan,3806,354167,5785899,MGA2020 Zone 55,19847,Berwick-Cranbourne R Berwick 3806,,Berwick-Cranbourne R
"-38.1154791977, 145.3010340808","{""coordinates"": [145.3010340808, -38.1154791977], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,273.0,2339952,2024-06-07,Casey,145.30103408078043,-38.11547919772257,Cranbourne East,Tooradin,3977,351064,5780010,MGA2020 Zone 55,19862,Berwick-Cranbourne R Cranbourne East 3977,,Berwick-Cranbourne R
"-37.9967985912, 145.3314093296","{""coordinates"": [145.3314093296, -37.9967985912], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2339910,2024-06-07,Casey,145.33140932956962,-37.99679859119373,Narre Warren North,Grevillea,3804,353491,5793228,MGA2020 Zone 55,19874,Crawley Road Narre Warren North 3804,,Crawley Road
"-38.1008850063, 145.2947516324","{""coordinates"": [145.2947516324, -38.1008850063], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,150.0,2339912,2024-06-07,Casey,145.29475163242927,-38.10088500626558,Cranbourne East,Correa,3977,350484,5781619,MGA2020 Zone 55,19876,Rochester Parade Cranbourne East 3977,,Rochester Parade
"-38.108992391, 145.3010624453","{""coordinates"": [145.3010624453, -38.108992391], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,150.0,2339918,2024-06-07,Casey,145.30106244528955,-38.10899239100561,Cranbourne East,Correa,3977,351054,5780730,MGA2020 Zone 55,19882,Broad Oak Drive Cranbourne East 3977,,Broad Oak Drive
"-38.0377310179, 145.3578917624","{""coordinates"": [145.3578917624, -38.0377310179], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2339353,2024-06-07,Casey,145.35789176242483,-38.03773101792556,Berwick,Akoonah,3806,355896,5788727,MGA2020 Zone 55,19913,High Street Berwick 3806,,High Street
"-38.0413516879, 145.3068136593","{""coordinates"": [145.3068136593, -38.0413516879], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2340155,2024-06-07,Casey,145.30681365934208,-38.04135168792276,Narre Warren,Casuarina,3805,351421,5788245,MGA2020 Zone 55,19922,Player Drive Narre Warren 3805,,Player Drive
"-38.0392125678, 145.2882561951","{""coordinates"": [145.2882561951, -38.0392125678], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2339417,2024-06-07,Casey,145.28825619510536,-38.03921256784171,Narre Warren South,Casuarina,3805,349788,5788452,MGA2020 Zone 55,19925,Appleton Court Narre Warren South 3805,,Appleton Court
"-38.0394346622, 145.2881821107","{""coordinates"": [145.2881821107, -38.0394346622], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2339418,2024-06-07,Casey,145.28818211074483,-38.03943466221701,Narre Warren South,Casuarina,3805,349782,5788428,MGA2020 Zone 55,19926,Appleton Court Narre Warren South 3805,,Appleton Court
"-38.0401350242, 145.2868486586","{""coordinates"": [145.2868486586, -38.0401350242], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2339421,2024-06-07,Casey,145.2868486585898,-38.040135024186476,Narre Warren South,Casuarina,3805,349666,5788348,MGA2020 Zone 55,19929,Lake View Drive Narre Warren South 3805,,Lake View Drive
"-38.0404242919, 145.2871880908","{""coordinates"": [145.2871880908, -38.0404242919], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,LED,18.0,2339422,2024-06-07,Casey,145.2871880907965,-38.04042429185762,Narre Warren South,Casuarina,3805,349697,5788316,MGA2020 Zone 55,19930,Lake View Drive Narre Warren South 3805,,Lake View Drive
"-38.0439291864, 145.3301439427","{""coordinates"": [145.3301439427, -38.0439291864], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2339360,2024-06-07,Casey,145.33014394272467,-38.043929186393285,Berwick,Akoonah,3806,353474,5787996,MGA2020 Zone 55,19958,Golf Links Road Berwick 3806,,Golf Links Road
"-38.0940599529, 145.2900458944","{""coordinates"": [145.2900458944, -38.0940599529], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2339366,2024-06-07,Casey,145.29004589443238,-38.094059952949976,Cranbourne,Correa,3977,350057,5782369,MGA2020 Zone 55,19964,Bellarine Drive Cranbourne 3977,,Bellarine Drive
"-38.0921846647, 145.2903234874","{""coordinates"": [145.2903234874, -38.0921846647], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2338633,2024-06-07,Casey,145.29032348737957,-38.092184664671855,Cranbourne,Correa,3977,350078,5782578,MGA2020 Zone 55,19977,Vega Terrace Cranbourne 3977,,Vega Terrace
"-38.0918458266, 145.2903870786","{""coordinates"": [145.2903870786, -38.0918458266], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2338634,2024-06-07,Casey,145.29038707857688,-38.09184582664892,Cranbourne,Correa,3977,350083,5782615,MGA2020 Zone 55,19978,Vega Terrace Cranbourne 3977,,Vega Terrace
"-38.0589258982, 145.3439164964","{""coordinates"": [145.3439164964, -38.0589258982], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,HP Sodium,150.0,2344534,2024-06-07,Casey,145.34391649640273,-38.058925898240204,Berwick,Akoonah,3806,354712,5786353,MGA2020 Zone 55,19980,Bemersyde Drive Berwick 3806,,Bemersyde Drive
"-38.1165362458, 145.2638667745","{""coordinates"": [145.2638667745, -38.1165362458], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2344540,2024-06-07,Casey,145.26386677445993,-38.11653624582428,Cranbourne,Cranbourne Gardens,3977,347808,5779832,MGA2020 Zone 55,19983,St Mellion Court Cranbourne 3977,,St Mellion Court
"-38.1104629738, 145.301657969","{""coordinates"": [145.301657969, -38.1104629738], ""type"": ""Point""}",AusNet Services,https://www.outagetracker.com.au/#_ga=2.167494520.716920108.1659588314-1504062682.1651792021,https://www.ausnetservices.com.au/contact,CC Mercury Vapour,80.0,2340005,2024-06-07,Casey,145.30165796899328,-38.11046297383285,Cranbourne East,Correa,3977,351109,5780568,MGA2020 Zone 55,20009,Mossman Drive Cranbourne East 3977,,Mossman Drive
